date,url
2020-03-30,http://timesofindia.indiatimes.com//city/bhopal/have-any-ideas-on-tackling-covid-just-post-it-on-this-portal/articleshow/74879747.cms
2020-03-30,http://timesofindia.indiatimes.com//city/hyderabad/scb-ward-members-spread-awareness-on-precautionary-measures-to-fight-coronavirus/articleshow/74879761.cms
2020-03-30,http://timesofindia.indiatimes.com//city/hyderabad/no-stigma-attached-to-covid-19-t-patient-to-pm/articleshow/74879784.cms
2020-03-30,http://timesofindia.indiatimes.com//city/erode/doctor-10-month-old-son-mother-maid-test-positive-for-coronavirus/articleshow/74884434.cms
2020-03-30,http://timesofindia.indiatimes.com//city/nagpur/staff-residents-nurses-oppose-gmch-as-covid-19-hospital/articleshow/74879800.cms
2020-03-30,http://timesofindia.indiatimes.com//city/thiruvananthapuram/another-health-worker-tests-positive/articleshow/74878232.cms
2020-03-30,http://timesofindia.indiatimes.com//city/kozhikode/volunteers-guard-endangered-sea-turtles-in-time-of-covid-19/articleshow/74878300.cms
2020-03-30,http://timesofindia.indiatimes.com//city/pune/sassoon-doc-says-battle-is-winnable-on-mann-ki-baat/articleshow/74879815.cms
2020-03-30,http://timesofindia.indiatimes.com//city/lucknow/join-covid-19-fight-cm-yogi-exhorts-bjp-grassroots-force/articleshow/74880167.cms
2020-03-30,http://timesofindia.indiatimes.com//city/pune/four-more-test-positive-for-covid-19-infection-in-pune/articleshow/74879825.cms
2020-03-30,http://timesofindia.indiatimes.com//city/pune/pashan-centre-may-be-ideal-for-isolation/articleshow/74879831.cms
2020-03-30,http://timesofindia.indiatimes.com//city/pune/video-calls-to-monitor-quarantined-residents/articleshow/74879838.cms
2020-03-30,http://timesofindia.indiatimes.com//city/pune/civic-body-prepares-software-to-step-up-vigilance-process/articleshow/74879840.cms
2020-03-30,http://timesofindia.indiatimes.com//city/pune/well-crafted-messages-on-ncov-get-more-listeners/articleshow/74879843.cms
2020-03-30,http://timesofindia.indiatimes.com//city/delhi/23-new-cases-most-in-a-day/articleshow/74879855.cms
2020-03-30,http://timesofindia.indiatimes.com//city/vijayawada/corona-induced-stress-tech-can-help/articleshow/74878400.cms
2020-03-30,http://timesofindia.indiatimes.com//city/nagpur/covid-19-spl-parcel-train-to-pass-through-region-on-april-1/articleshow/74879894.cms
2020-03-30,http://timesofindia.indiatimes.com//city/rajkot/fracture-cant-break-this-cops-zest-to-fight-covid-19/articleshow/74878529.cms
2020-03-30,http://timesofindia.indiatimes.com//city/visakhapatnam/covid-19-impact-mango-traders-anticipate-big-fall-in-procurement/articleshow/74877653.cms
2020-03-30,http://timesofindia.indiatimes.com//city/goa/covid-positives-kin-foreign-returned-man-get-virus-state-tally-at-5/articleshow/74879917.cms
2020-03-30,http://timesofindia.indiatimes.com//city/nagpur/1st-covid-19-death-in-vid-3-more-positive-in-city/articleshow/74879486.cms
2020-03-30,http://timesofindia.indiatimes.com//city/madurai/over-21k-houses-near-covid-19-patients-house-under-scanner/articleshow/74879483.cms
2020-03-30,http://timesofindia.indiatimes.com//city/rajkot/drone-helps-cops-in-fight-against-corona-69-held/articleshow/74878627.cms
2020-03-30,http://timesofindia.indiatimes.com//city/nagpur/man-dies-of-covid-19-in-buldhana-sans-travel-contact-history/articleshow/74879518.cms
2020-03-30,http://timesofindia.indiatimes.com//city/kolkata/test-capacity-set-to-double-in-a-week/articleshow/74879949.cms
2020-03-30,http://timesofindia.indiatimes.com//city/kolhapur/kolhapur-registers-third-covid-19-positive-case/articleshow/74879515.cms
2020-03-30,http://timesofindia.indiatimes.com//city/aurangabad/gmch-starts-testing-swab-samples-for-covid-19/articleshow/74879525.cms
2020-03-30,http://timesofindia.indiatimes.com//city/surat/states-first-covid-19-patient-discharged-from-surat-nch/articleshow/74878281.cms
2020-03-30,http://timesofindia.indiatimes.com//india/coronavirus-in-india-130-new-corona-cases-highest-in-a-single-day/articleshow/74880370.cms
2020-03-30,http://timesofindia.indiatimes.com//world/rest-of-world/86-yr-old-spanish-princess-becomes-first-royal-to-succumb-to-coronavirus/articleshow/74880527.cms
2020-03-30,http://timesofindia.indiatimes.com//city/noida/is-john-the-super-spreader-in-noida-uk-man-says-he-is-healthy-has-no-symptoms/articleshow/74880042.cms
2020-03-30,http://timesofindia.indiatimes.com//city/noida/30-bed-covid-hospital-set-up-at-chc-in-ghaziabad/articleshow/74880055.cms
2020-03-30,http://timesofindia.indiatimes.com//citizen-reporter/stories/coronavirus/articleshow/74880595.cms
2020-03-30,http://timesofindia.indiatimes.com//city/gurgaon/gurgaon-dentists-harrowing-experience-to-get-tested-for-covid-points-at-the-acute-anxiety-among-those-showing-symptoms/articleshow/74879956.cms
2020-03-30,http://timesofindia.indiatimes.com//city/gurgaon/two-covid-19-patients-discharged-from-fortis-after-recovery/articleshow/74879978.cms
2020-03-30,http://timesofindia.indiatimes.com//city/chandigarh/patiala-village-of-covid-19-patient-sealed-14-of-family-test-ve/articleshow/74880339.cms
2020-03-30,http://timesofindia.indiatimes.com//city/chandigarh/way-back-home-in-times-of-covid-marchers-take-river-route-to-escape-road-barriers/articleshow/74880280.cms
2020-03-30,http://timesofindia.indiatimes.com//city/ludhiana/ludh-health-officials-nod-for-converting-existing-wards-hospitals-into-corona-rooms/articleshow/74880226.cms
2020-03-30,http://timesofindia.indiatimes.com//city/ludhiana/these-corona-warriors-work-16-hours-a-day-to-keep-you-safe/articleshow/74880220.cms
2020-03-30,http://timesofindia.indiatimes.com//city/amritsar/doctor-tweets-about-having-suspected-covid-19-symptoms/articleshow/74880336.cms
2020-03-30,http://timesofindia.indiatimes.com//city/ludhiana/bsf-ups-its-defences-against-covid-19/articleshow/74880229.cms
2020-03-31,http://timesofindia.indiatimes.com//city/hyderabad/harassed-abused-spat-at-stop-this-racism-its-not-ok-to-taunt-northeast-indians-with-corona-slurs/articleshow/74898098.cms
2020-03-31,http://timesofindia.indiatimes.com//india/coronavirus-6-who-attended-nizamuddin-congregation-die-of-covid-19/articleshow/74901960.cms
2020-03-31,http://timesofindia.indiatimes.com//india/icmr-amplifying-coronavirus-test-sites-more-labs-being-opened-across-country-psa/articleshow/74902274.cms
2020-03-31,http://timesofindia.indiatimes.com//india/covid-fight-govt-has-rs-60k-cr-war-chest-in-disaster-funds/articleshow/74903019.cms
2020-03-31,http://timesofindia.indiatimes.com//entertainment/hindi/bollywood/news/ayushmann-khurrana-on-covid-19-crisis-ameer-toh-yeh-sab-kuch-seh-lega-lekin-gareeb-nahi-seh-payega-time-to-ask-for-forgiveness/articleshow/74903078.cms
2020-03-31,http://timesofindia.indiatimes.com//city/patna/182-samples-test-negative/articleshow/74900040.cms
2020-03-31,http://timesofindia.indiatimes.com//city/patna/hunger-not-corona-will-kill-us-migrant-workers/articleshow/74899920.cms
2020-03-31,http://timesofindia.indiatimes.com//city/delhi/jln-stadium-to-turn-into-quarantine-centre/articleshow/74902416.cms
2020-03-31,http://timesofindia.indiatimes.com//city/patna/corona-samples-to-be-tested-at-dmch-lab-from-today/articleshow/74899956.cms
2020-03-31,http://timesofindia.indiatimes.com//city/meerut/6-bijnor-sugar-mills-may-stop-ops-as-supply-of-raj-lime-hit-due-to-covid-19/articleshow/74900995.cms
2020-03-31,http://timesofindia.indiatimes.com//city/madurai/madurai-covid-19-victims-elder-son-too-tests-positive/articleshow/74902425.cms
2020-03-31,http://timesofindia.indiatimes.com//city/delhi/drones-masked-men-30k-litres-of-disinfectant/articleshow/74902436.cms
2020-03-31,http://timesofindia.indiatimes.com//city/varanasi/women-join-fight-against-corona-make-masks-ppe-kits/articleshow/74900249.cms
2020-03-31,http://timesofindia.indiatimes.com//city/meerut/meerut-man-attacks-health-team-surveying-coronavirus-cases-held/articleshow/74901075.cms
2020-03-31,http://timesofindia.indiatimes.com//city/delhi/cops-lock-down-entire-area-cm-orders-fir-against-man-who-led-congregation/articleshow/74902458.cms
2020-03-31,http://timesofindia.indiatimes.com//city/meerut/six-more-test-positive-for-covid-19-in-meerut-take-tally-in-dist-to-19/articleshow/74901091.cms
2020-03-31,http://timesofindia.indiatimes.com//city/meerut/police-in-meerut-scrap-fir-against-1st-covid-19-case/articleshow/74901086.cms
2020-03-31,http://timesofindia.indiatimes.com//city/trichy/covid-19-patient-shoots-shares-tiktok-videos-to-beat-loneliness/articleshow/74902006.cms
2020-03-31,http://timesofindia.indiatimes.com//city/kochi/ksums-break-corona-platform-to-spur-innovation/articleshow/74888479.cms
2020-03-31,http://timesofindia.indiatimes.com//city/pune/hospitals-to-get-negative-ion-generators-to-fight-covid-19/articleshow/74902482.cms
2020-03-31,http://timesofindia.indiatimes.com//city/hyderabad/power-consumption-sees-dip-amid-coronavirus-lockdown/articleshow/74902028.cms
2020-03-31,http://timesofindia.indiatimes.com//india/india-still-in-local-transmission-stage/articleshow/74903148.cms
2020-03-31,http://timesofindia.indiatimes.com//city/coimbatore/virus-wreaks-havoc-on-big-fat-weddings/articleshow/74902088.cms
2020-03-31,http://timesofindia.indiatimes.com//city/trichy/kulithalai-native-is-67th-covid-19-patient-in-tn/articleshow/74902094.cms
2020-03-31,http://timesofindia.indiatimes.com//city/kanpur/man-with-coronavirus-like-symptoms-shifted-to-hosp/articleshow/74900582.cms
2020-03-31,http://timesofindia.indiatimes.com//city/hyderabad/making-a-song-dance-about-coronavirus-and-going-viral-too/articleshow/74902107.cms
2020-03-31,http://timesofindia.indiatimes.com//city/trichy/railway-workshop-to-engage-retd-docs-to-combat-covid-19/articleshow/74902110.cms
2020-03-31,http://timesofindia.indiatimes.com//city/pune/3-more-test-positive-for-covid-19-pune-case-count-goes-up-to-43/articleshow/74903176.cms
2020-03-31,http://timesofindia.indiatimes.com//city/nashik/7-relatives-of-districts-first-covid-19-patient-admitted-to-civil-hospital/articleshow/74902115.cms
2020-03-31,http://timesofindia.indiatimes.com//city/dehradun/30-hotels-in-nainital-to-house-corona-suspects/articleshow/74901342.cms
2020-03-31,http://timesofindia.indiatimes.com//city/pune/roads-to-two-gultekdi-slums-shut-after-man-daughter-test-positive-for-covid-19/articleshow/74903186.cms
2020-03-31,http://timesofindia.indiatimes.com//city/hyderabad/techies-set-up-online-covid-clinic/articleshow/74902152.cms
2020-03-31,http://timesofindia.indiatimes.com//city/nagpur/ghats-wear-funereal-look-as-covid-scare-cuts-short-last-rites/articleshow/74903009.cms
2020-03-31,http://timesofindia.indiatimes.com//city/bareilly/bareilly-man-who-tested-covid-19-ve-was-under-self-medication-for-4-days/articleshow/74899241.cms
2020-03-31,http://timesofindia.indiatimes.com//city/nagpur/minister-tests-negative-for-covid-19/articleshow/74903013.cms
2020-03-31,http://timesofindia.indiatimes.com//city/hyderabad/this-entrepreneur-prescribes-tech-booster-to-fight-covid-19/articleshow/74901396.cms
2020-03-31,http://timesofindia.indiatimes.com//city/coimbatore/five-year-old-boy-parts-with-his-savings-after-seeing-plight-of-people/articleshow/74902679.cms
2020-03-31,http://timesofindia.indiatimes.com//city/dehradun/how-a-doon-institute-is-readying-visually-hearing-impaired-people-for-a-fight-against-covid-19/articleshow/74891939.cms
2020-03-31,http://timesofindia.indiatimes.com//city/lucknow/state-to-rope-in-pvt-hospitals-for-corona-patients-treatment/articleshow/74902740.cms
2020-03-31,http://timesofindia.indiatimes.com//city/surat/he-did-what-the-kin-denied-last-rites-of-1st-covid-19-victim/articleshow/74901213.cms
2020-03-31,http://timesofindia.indiatimes.com//city/madurai/covid-19-voc-port-allays-fears-on-goods-handling/articleshow/74902242.cms
2020-03-31,http://timesofindia.indiatimes.com//city/madurai/gst-waiver-sought-on-equipment-bought-to-combat-covid-19-using-mplads/articleshow/74902253.cms
2020-03-31,http://timesofindia.indiatimes.com//city/hyderabad/just-1-attends-burial-of-ts-first-covid-19-deceased/articleshow/74902258.cms
2020-03-31,http://timesofindia.indiatimes.com//city/bhubaneswar/budget-passed-under-covid-shadow/articleshow/74899428.cms
2020-03-31,http://timesofindia.indiatimes.com//city/goa/seafarers-offer-their-hosp-to-fight-covid-19/articleshow/74902265.cms
2020-03-31,http://timesofindia.indiatimes.com//city/chennai/tn-yet-to-mobilise-1-lakh-idle-docs-to-take-on-covid-crisis/articleshow/74902263.cms
2020-03-31,http://timesofindia.indiatimes.com//city/bhubaneswar/vssut-hostel-to-be-converted-into-covid-19-hospital/articleshow/74899451.cms
2020-03-31,http://timesofindia.indiatimes.com//city/chennai/longer-lockdown-can-contain-virus-research/articleshow/74902279.cms
2020-03-31,http://timesofindia.indiatimes.com//city/vijayawada/asha-workers-track-covid-suspects-sans-masks-gloves/articleshow/74900498.cms
2020-03-31,http://timesofindia.indiatimes.com//city/bareilly/over-200-visit-flu-clinic-in-a-day-after-confirmed-covid-19-case-reported/articleshow/74900525.cms
2020-03-31,http://timesofindia.indiatimes.com//city/goa/rs-52-crore-from-mining-fund-to-be-used-for-covid-facilities-cm/articleshow/74902864.cms
2020-03-31,http://timesofindia.indiatimes.com//city/visakhapatnam/innovating-to-fight-corona-1-cylinder-to-supply-six-patients-with-oxygen/articleshow/74900580.cms
2020-03-31,http://timesofindia.indiatimes.com//city/agra/student-who-returned-from-uk-tests-positive-for-covid-19/articleshow/74900620.cms
2020-03-31,http://timesofindia.indiatimes.com//city/aurangabad/district-civil-hospital-transformed-into-exclusive-covid-19-facility/articleshow/74901776.cms
2020-03-31,http://timesofindia.indiatimes.com//city/goa/corona-lockdown-rescue-flights-to-take-1600-stranded-foreigners-out-of-goa/articleshow/74902322.cms
2020-03-31,http://timesofindia.indiatimes.com//city/jaipur/one-has-to-conquer-fear-first-todefeat-covid-19-say-survivors/articleshow/74902893.cms
2020-03-31,http://timesofindia.indiatimes.com//city/goa/bizmen-shield-corona-hit-clients-with-refund-cover/articleshow/74902894.cms
2020-03-31,http://timesofindia.indiatimes.com//city/kolhapur/75-yr-olds-death-not-related-to-covid-19/articleshow/74901815.cms
2020-03-31,http://timesofindia.indiatimes.com//city/ahmedabad/doctor-im-scared-of-covid-19/articleshow/74879591.cms
2020-03-31,http://timesofindia.indiatimes.com//entertainment/hindi/bollywood/news/nushrat-bharucha-is-doing-what-most-of-us-are-engaged-in-during-the-coronavirus-lockdown-exploring-instagram-filters/articleshow/74903293.cms
2020-03-31,http://timesofindia.indiatimes.com//india/new-high-11-more-deaths-157-new-cases/articleshow/74903297.cms
2020-03-31,http://timesofindia.indiatimes.com//city/bengaluru/karnataka-quarantined-upload-selfie-every-hour/articleshow/74903644.cms
2020-04-01,http://timesofindia.indiatimes.com//tv/news/hindi/coronaviruslockdown-tiktok-star-faisal-shaikh-in-trouble/articleshow/74921407.cms
2020-04-01,http://timesofindia.indiatimes.com//entertainment/hindi/bollywood/news/covid-19-lockdown-diana-penty-explains-her-current-mood-with-an-adorable-childhood-picture/articleshow/74921564.cms
2020-04-01,http://timesofindia.indiatimes.com//entertainment/english/music/news/r-kelly-asks-to-be-released-from-prison-in-light-of-coronavirus/articleshow/74921829.cms
2020-04-01,http://timesofindia.indiatimes.com//entertainment/hindi/bollywood/news/rishi-kapoor-wants-emergency-to-be-declared-and-military-to-control-the-people-who-are-not-following-lockdown-order-amid-covid-19-outbreak/articleshow/74921895.cms
2020-04-01,http://timesofindia.indiatimes.com//city/patna/sitamarhi-youths-death-rakes-up-row/articleshow/74919441.cms
2020-04-01,http://timesofindia.indiatimes.com//business/india-business/after-covid-cos-will-strive-for-best-place-to-be-human-tag/articleshow/74921596.cms
2020-04-01,http://timesofindia.indiatimes.com//city/patna/in-times-of-corona-telemedicine-comes-to-patients-rescue/articleshow/74919550.cms
2020-04-01,http://timesofindia.indiatimes.com//city/patna/70-hotels-ready-to-keep-covid-19-suspects-dm/articleshow/74919560.cms
2020-04-01,http://timesofindia.indiatimes.com//india/new-test-kits-likely-in-2-months-icmr/articleshow/74921888.cms
2020-04-01,http://timesofindia.indiatimes.com//city/vijayawada/who-clears-air-on-disposal-of-covid-19-victims-bodies/articleshow/74920036.cms
2020-04-01,http://timesofindia.indiatimes.com//city/nagpur/politicians-too-begin-spraying-disinfectant-to-control-corona/articleshow/74920840.cms
2020-04-01,http://timesofindia.indiatimes.com//city/nagpur/lmh-joins-covid-19-fight-with-350-plus-beds/articleshow/74920850.cms
2020-04-01,http://timesofindia.indiatimes.com//city/nagpur/city-likely-to-get-three-more-covid-19-testing-labs/articleshow/74920859.cms
2020-04-01,http://timesofindia.indiatimes.com//city/hyderabad/abandoned-pets-wander-through-deserted-streets-under-covid-19-lockdown/articleshow/74920864.cms
2020-04-01,http://timesofindia.indiatimes.com//city/vijayawada/cm-tells-officials-to-track-contacts-of-all-covid-positive-cases-in-state/articleshow/74920112.cms
2020-04-01,http://timesofindia.indiatimes.com//city/vadodara/over-11-lakh-screened-in-chhota-udepur-for-covid-19/articleshow/74919218.cms
2020-04-01,http://timesofindia.indiatimes.com//city/dehradun/american-woman-who-spent-2-wks-in-rishikesh-tests-covid-19-positive-on-return-to-us/articleshow/74920913.cms
2020-04-01,http://timesofindia.indiatimes.com//city/vijayawada/all-eyes-on-markaz-nizamuddin-after-spike-in-coronavirus-cases/articleshow/74920163.cms
2020-04-01,http://timesofindia.indiatimes.com//city/thiruvananthapuram/kids-of-covid-patient-too-test-positive/articleshow/74920181.cms
2020-04-01,http://timesofindia.indiatimes.com//city/bareilly/denied-entry-into-their-villages-migrant-labourers-seek-fir-against-president-xi-for-spreading-covid-19-unemployment/articleshow/74920214.cms
2020-04-01,http://timesofindia.indiatimes.com//city/delhi/ration-may-soon-be-delivered-at-doorstep/articleshow/74921008.cms
2020-04-01,http://timesofindia.indiatimes.com//city/nagpur/suspected-deceased-was-not-covid-19-patient/articleshow/74921063.cms
2020-04-01,http://timesofindia.indiatimes.com//city/hyderabad/ties-between-states-strengthen-as-battle-against-virus-hardens/articleshow/74921012.cms
2020-04-01,http://timesofindia.indiatimes.com//city/nashik/nmc-covid-19-nashik-bazaar-apps-for-citizens/articleshow/74920356.cms
2020-04-01,http://timesofindia.indiatimes.com//city/bareilly/five-of-a-family-linked-to-noida-firm-test-positive-for-covid-19-in-bareilly/articleshow/74920410.cms
2020-04-01,http://timesofindia.indiatimes.com//city/nashik/n-mahas-first-covid-testing-lab-becomes-functional/articleshow/74920438.cms
2020-04-01,http://timesofindia.indiatimes.com//city/ahmedabad/in-covid-times-cops-shoot-film/articleshow/74921331.cms
2020-04-01,http://timesofindia.indiatimes.com//city/chennai/store-at-city-mall-in-covid-eye/articleshow/74921585.cms
2020-04-01,http://timesofindia.indiatimes.com//city/bengaluru/amid-corona-constraints-couple-hosts-virtual-naming-ceremony-for-twins/articleshow/74920623.cms
2020-04-01,http://timesofindia.indiatimes.com//city/bengaluru/covid-19-fallout-state-misses-revenue-target-by-rs-4536-cr/articleshow/74920628.cms
2020-04-01,http://timesofindia.indiatimes.com//city/trichy/panic-stricken-people-look-up-to-siddha-to-fend-off-covid-19/articleshow/74921113.cms
2020-04-01,http://timesofindia.indiatimes.com//city/kolhapur/families-shifted-from-mangalwar-peth-to-other-places-after-first-case-reported-covid19-prevention-staff-steps-up-efforts-to-find-them/articleshow/74921785.cms
2020-04-01,http://timesofindia.indiatimes.com//city/kozhikode/spl-officer-in-kgod-to-contain-covid/articleshow/74919493.cms
2020-04-01,http://timesofindia.indiatimes.com//city/madurai/city-police-personnel-on-duty-undergo-check-up-for-covid-19/articleshow/74921149.cms
2020-04-01,http://timesofindia.indiatimes.com//city/bhopal/we-will-collectively-defeat-the-corona-chain-says-cm/articleshow/74921201.cms
2020-04-01,http://timesofindia.indiatimes.com//city/meerut/medical-college-files-fir-against-suspected-covid-19-patient/articleshow/74920549.cms
2020-04-01,http://timesofindia.indiatimes.com//city/dehradun/to-fight-covid-19-201-docs-hired-for-govt-hosps/articleshow/74920559.cms
2020-04-01,http://timesofindia.indiatimes.com//city/meerut/family-attacks-asha-worker-for-corona-survey-4-held/articleshow/74920599.cms
2020-04-01,http://timesofindia.indiatimes.com//city/pune/corona-treatment-made-free-in-state-rs-1-5l-cover-for-each-family-member/articleshow/74921619.cms
2020-04-01,http://timesofindia.indiatimes.com//city/jaipur/covid-19-may-cause-lung-ailments-even-after-patient-recovers/articleshow/74921293.cms
2020-04-01,http://timesofindia.indiatimes.com//city/vijayawada/focus-on-markaz-nizamuddin-after-rise-in-covid-cases/articleshow/74930869.cms
2020-04-01,http://timesofindia.indiatimes.com//city/jaipur/10-evacuees-from-iran-among-14-test-positive-for-covid-19/articleshow/74921295.cms
2020-04-01,http://timesofindia.indiatimes.com//city/chandigarh/civil-hosp-wakes-up-from-slumber-after-woman-42-dies-of-covid-19/articleshow/74918813.cms
2020-04-01,http://timesofindia.indiatimes.com//city/aurangabad/pharmd-pupils-offer-help-for-non-covid-cases/articleshow/74920654.cms
2020-04-01,http://timesofindia.indiatimes.com//city/rajkot/rajkot-police-resort-to-garba-gait-for-covid-awareness/articleshow/74919708.cms
2020-04-01,http://timesofindia.indiatimes.com//city/chandigarh/hry-gets-highest-cases-in-a-day/articleshow/74921312.cms
2020-04-01,http://timesofindia.indiatimes.com//city/thiruvananthapuram/covid-19-death-samples-of-40-persons-to-be-collected/articleshow/74919734.cms
2020-04-01,http://timesofindia.indiatimes.com//city/hyderabad/more-equipment-kits-to-help-fight-covid-19-eatala/articleshow/74920687.cms
2020-04-01,http://timesofindia.indiatimes.com//city/rajkot/rajkots-first-covid-19-patient-on-recovery-path/articleshow/74919767.cms
2020-04-01,http://timesofindia.indiatimes.com//city/goa/after-goofup-gmc-sets-up-policy-for-discharge-of-covid-19-cases/articleshow/74921340.cms
2020-04-01,http://timesofindia.indiatimes.com//city/dehradun/viral-video-man-tells-covid-19-treatment-held/articleshow/74920719.cms
2020-04-01,http://timesofindia.indiatimes.com//city/hyderabad/tj-meet-alters-covid-combat-strategies-of-telugu-states/articleshow/74920820.cms
2020-04-01,http://timesofindia.indiatimes.com//city/ludhiana/citys-1st-coronavirus-victim-42-cremated/articleshow/74918973.cms
2020-04-01,http://timesofindia.indiatimes.com//city/vadodara/cheers-greet-vadodaras-first-covid-survivors-homecoming/articleshow/74919348.cms
2020-04-01,http://timesofindia.indiatimes.com//india/india-us-ramp-up-ties-in-fight-against-covid-19/articleshow/74922064.cms
2020-04-01,http://timesofindia.indiatimes.com//india/tablighi-jamaat-covid-19-case-divides-the-internet/articleshow/74922075.cms
2020-04-01,http://timesofindia.indiatimes.com//city/noida/covid-19-beds-almost-full-noida-waits-for-new-unit/articleshow/74922110.cms
2020-04-01,http://timesofindia.indiatimes.com//india/jump-in-corona-cases-due-to-lack-of-community-support-says-govt/articleshow/74922102.cms
2020-04-01,http://timesofindia.indiatimes.com//city/pune/sinhagad-road-woman-punes-first-critical-covid-19-patient-taken-off-ventilator-to-go-home-in-a-week/articleshow/74922140.cms
2020-04-01,http://timesofindia.indiatimes.com//city/kolkata/midnapore-drags-feet-on-covid-patient/articleshow/74921635.cms
2020-04-01,http://timesofindia.indiatimes.com//city/kolkata/bengals-worst-day-so-far-3-more-deaths-take-toll-to-5-total-cases-jump-by-15-to-37/articleshow/74921679.cms
2020-04-01,http://timesofindia.indiatimes.com//entertainment/events/hyderabad/horsingaround-kurnool-polices-corona-horse-goes-viral/articleshow/74925633.cms
2020-04-01,http://timesofindia.indiatimes.com//india/coronavirus-in-india-maharashtra-tamil-nadu-lead-spurt-315-cases-on-tuesday-as-total-crosses-1600/articleshow/74921742.cms
2020-04-01,http://timesofindia.indiatimes.com//city/amritsar/coronavirus-two-pakistani-men-who-went-home-via-attari-land-border-tested-positive/articleshow/74922216.cms
2020-04-01,http://timesofindia.indiatimes.com//city/chandigarh/chandigarh-first-coronavirus-death-in-tricity/articleshow/74922287.cms
2020-04-01,http://timesofindia.indiatimes.com//city/hyderabad/tablighis-tested-jack-up-covid-19-cases-in-telangana-andhra-pradesh/articleshow/74922300.cms
2020-04-02,http://timesofindia.indiatimes.com//entertainment/hindi/bollywood/news/photo-janhvi-kapoor-and-sister-khushi-kapoor-cuddle-up-as-they-spend-quality-time-during-covid-19-lockdown/articleshow/74939659.cms
2020-04-02,http://timesofindia.indiatimes.com//entertainment/hindi/bollywood/news/amitabh-bachchan-motivates-india-to-fight-the-coronavirus-with-his-latest-instagram-post/articleshow/74939980.cms
2020-04-02,http://timesofindia.indiatimes.com//india/7-more-die-in-mumbai-india-cases-double-to-2k-in-4-days/articleshow/74940021.cms
2020-04-02,http://timesofindia.indiatimes.com//india/covid-19-puts-immunisation-ante-natal-check-ups-on-hold/articleshow/74940038.cms
2020-04-02,http://timesofindia.indiatimes.com//world/rest-of-world/australia-team-begins-potential-vaccine-test/articleshow/74940087.cms
2020-04-02,http://timesofindia.indiatimes.com//city/patna/30-siwan-villages-sealed-as-4-test-positive-for-corona/articleshow/74937021.cms
2020-04-02,http://timesofindia.indiatimes.com//city/dehradun/covid-19-helpline-service-launched-for-roorkee-residents/articleshow/74938986.cms
2020-04-02,http://timesofindia.indiatimes.com//city/patna/6-kin-of-gaya-covid-case-among-22-quarantined/articleshow/74937380.cms
2020-04-02,http://timesofindia.indiatimes.com//city/jaipur/man-with-no-travel-history-or-contact-with-covid-19-patients-tests-positive/articleshow/74939569.cms
2020-04-02,http://timesofindia.indiatimes.com//city/agra/father-of-us-returnee-student-tests-ve-for-covid-19/articleshow/74938025.cms
2020-04-02,http://timesofindia.indiatimes.com//city/trichy/2-tablighi-meet-participants-among-3-covid-19-positive-in-karur-tiruvarur/articleshow/74939598.cms
2020-04-02,http://timesofindia.indiatimes.com//city/mumbai/give-covid-19-test-results-in-48-hrs-not-4-days-pvt-labs-told/articleshow/74939608.cms
2020-04-02,http://timesofindia.indiatimes.com//city/hubballi/there-will-be-no-shortage-of-med-supplies-to-tackle-covid-19-sreeramulu/articleshow/74936923.cms
2020-04-02,http://timesofindia.indiatimes.com//city/bhopal/corona-fear-making-bhopalis-boycott-those-under-quarantine/articleshow/74938107.cms
2020-04-02,http://timesofindia.indiatimes.com//city/pune/most-viral-pneumonia-cases-in-hospitals-test-covid-19-ve/articleshow/74939579.cms
2020-04-02,http://timesofindia.indiatimes.com//city/pune/c-dacs-data-science-tool-to-help-trace-contacts-of-ncov-patients/articleshow/74939616.cms
2020-04-02,http://timesofindia.indiatimes.com//city/rajkot/two-more-covid-19-positive-cases-in-porbandar/articleshow/74938152.cms
2020-04-02,http://timesofindia.indiatimes.com//city/allahabad/au-contributes-rs-44l-for-corona-relief-efforts/articleshow/74937838.cms
2020-04-02,http://timesofindia.indiatimes.com//city/bhopal/68-covid-19-patients-in-mp-are-under-50/articleshow/74938144.cms
2020-04-02,http://timesofindia.indiatimes.com//city/allahabad/phone-in-online-opds-helppeople-facing-corona-blues/articleshow/74937900.cms
2020-04-02,http://timesofindia.indiatimes.com//city/madurai/stigma-over-covid-testing-blamed-for-mans-suicide/articleshow/74939681.cms
2020-04-02,http://timesofindia.indiatimes.com//city/mumbai/3-day-old-boy-is-mumbais-youngest-corona-patient/articleshow/74940148.cms
2020-04-02,http://timesofindia.indiatimes.com//city/hyderabad/cii-covid-19-task-force-to-help-govt-in-fighting-virus/articleshow/74939133.cms
2020-04-02,http://timesofindia.indiatimes.com//india/pib-sets-up-a-fact-check-unit-starts-covid-bulletin/articleshow/74940165.cms
2020-04-02,http://timesofindia.indiatimes.com//city/vadodara/no-jokes-on-covid-19-warns-crime-branch/articleshow/74939155.cms
2020-04-02,http://timesofindia.indiatimes.com//city/bareilly/2-participants-of-tablighi-jamat-meet-traced-in-sambhal-isolated-samples-sent-for-covid-19-test/articleshow/74938359.cms
2020-04-02,http://timesofindia.indiatimes.com//city/bareilly/26-quarantined-after-coming-in-contact-with-family-of-6-who-tested-covid-19-ve/articleshow/74938380.cms
2020-04-02,http://timesofindia.indiatimes.com//city/bareilly/doc-suspects-himself-covid-19-ve-resigns-cmo-accuses-him-of-dodging-responsibility/articleshow/74938424.cms
